GroupName	Name	TotalMobCount	Spawntime	MobTID	MobLV	Rate	MaxMobCount	MobAITID	SiegeWarType	IsBoss
a1509	a1509_1	5	30	87	34	10000	0	871	0	0
a1509	a1509_2	5	30	87	34	10000	0	871	0	0
a1509	a1509_3	5	30	87	34	10000	0	871	0	0
a1509	a1509_4	5	30	87	34	10000	0	871	0	0
a1509	a1509_5	5	30	87	34	10000	0	871	0	0
a1509	a1509_6	5	30	87	34	10000	0	871	0	0
a1509	a1509_7	5	30	87	34	10000	0	871	0	0
a1510	a1510_1	5	14	743	36	10000	0	7431	0	0
a1510	a1510_2	5	14	743	36	10000	0	7430	0	0
a1510	a1510_3	5	14	743	36	10000	0	7430	0	0
a1510	a1510_4	5	14	743	36	10000	0	7430	0	0
a1511	a1511_1	5	14	305	37	10000	0	3050	0	0
a1511	a1511_2	5	30	304	38	10000	0	3041	0	0
a1511	a1511_3	5	30	304	38	10000	0	3041	0	0
a1511	a1511_4	5	14	305	37	10000	0	3050	0	0
a1511	a1511_5	5	15	304	38	10000	0	3041	0	0
a1511	a1511_6	5	14	305	37	10000	0	3050	0	0
a1511	a1511_7	5	14	305	37	10000	0	3050	0	0
a1512	a1512_1	5	30	35	36	10000	0	351	0	0
a1512	a1512_2	5	30	35	36	10000	0	351	0	0
a1512	a1512_3	5	14	35	36	10000	0	350	0	0
a1512	a1512_4	5	14	35	36	10000	0	351	0	0
a1513	a1513_1	3	30	324	35	10000	0	3240	0	0
a1513	a1513_10	5	30	304	38	10000	0	3041	0	0
a1513	a1513_2	5	30	305	37	10000	0	3051	0	0
a1513	a1513_3	3	30	324	35	10000	0	3240	0	0
a1513	a1513_4	5	30	304	38	10000	0	3041	0	0
a1513	a1513_5	3	30	324	35	10000	0	3241	0	0
a1513	a1513_6	5	30	304	38	10000	0	3041	0	0
a1513	a1513_7	5	30	304	38	10000	0	3041	0	0
a1513	a1513_8	3	30	324	35	10000	0	3241	0	0
a1513	a1513_9	3	30	324	35	10000	0	3241	0	0
a1514	a1514_1	5	30	458	35	10000	0	4581	0	0
a1514	a1514_10	5	14	87	34	10000	0	871	0	0
a1514	a1514_11	5	14	87	34	10000	0	870	0	0
a1514	a1514_12	5	14	87	34	10000	0	870	0	0
a1514	a1514_13	5	14	87	34	10000	0	871	0	0
a1514	a1514_2	5	14	336	36	10000	0	3360	0	0
a1514	a1514_3	5	30	458	35	10000	0	4581	0	0
a1514	a1514_4	5	30	458	35	10000	0	4581	0	0
a1514	a1514_5	5	14	336	36	10000	0	3360	0	0
a1514	a1514_6	5	14	458	35	10000	0	4580	0	0
a1514	a1514_7	5	14	336	36	10000	0	3361	0	0
a1514	a1514_8	5	14	87	34	10000	0	870	0	0
a1514	a1514_9	5	14	87	34	10000	0	870	0	0
a1515	a1515_1	5	30	310	38	10000	0	3101	0	0
a1515	a1515_2	5	15	756	39	10000	0	7560	0	0
a1515	a1515_3	5	30	310	38	10000	0	3101	0	0
a1515	a1515_4	5	30	310	38	10000	0	3101	0	0
a1515	a1515_5	5	15	756	39	10000	0	7560	0	0
a1515	a1515_6	5	30	310	38	10000	0	3101	0	0
a1515	a1515_7	5	15	756	39	10000	0	7561	0	0
a1515	a1515_8	5	15	756	39	10000	0	7560	0	0
a1515	a1515_9	5	15	756	39	10000	0	7560	0	0
a1516	a1516_1	5	15	310	38	10000	0	3101	0	0
a1516	a1516_2	5	30	19	37	10000	0	191	0	0
a1516	a1516_3	5	30	19	37	10000	0	191	0	0
a1516	a1516_4	5	15	310	38	10000	0	3101	0	0
a1516	a1516_5	5	15	310	38	10000	0	3100	0	0
a1517	a1517_1	5	30	650	40	10000	0	6501	0	0
a1517	a1517_2	5	15	756	39	10000	0	7561	0	0
a1517	a1517_3	5	15	756	39	10000	0	7560	0	0
a1517	a1517_4	5	30	650	40	10000	0	6501	0	0
a1517	a1517_5	5	30	650	40	10000	0	6501	0	0
a1517	a1517_6	5	30	650	40	10000	0	6501	0	0
a1518	a1518_1	5	15	807	40	10000	0	8070	0	0
a1519	a1519_1	5	14	19	37	10000	0	191	0	0
a1519	a1519_2	5	30	756	39	10000	0	7561	0	0
a1519	a1519_3	5	30	756	39	10000	0	7561	0	0
a1519	a1519_4	5	14	19	37	10000	0	191	0	0
a1520	a1520_1	5	15	807	40	10000	0	8070	0	0
a1521	a1521_1	5	30	807	40	10000	0	8071	0	0
a1521	a1521_2	5	30	807	40	10000	0	8071	0	0
a1521	a1521_3	5	14	305	37	10000	0	3050	0	0
a1521	a1521_4	5	14	305	37	10000	0	3050	0	0
a1522	a1522_1	5	15	756	39	10000	0	7561	0	0
a1522	a1522_2	5	15	756	39	10000	0	7560	0	0
a1522	a1522_3	5	15	756	39	10000	0	7560	0	0
a1523	a1523_2	5	30	19	37	10000	0	191	0	0
a1523	a1523_3	5	30	19	37	10000	0	191	0	0
a1523	a1523_4	5	30	19	37	10000	0	191	0	0
a1524	a1524_1	5	14	743	36	10000	0	7431	0	0
a1524	a1524_2	5	14	336	36	10000	0	3360	0	0
a1524	a1524_3	5	14	336	36	10000	0	3360	0	0
a1524	a1524_4	5	14	743	36	10000	0	7431	0	0
a1524	a1524_5	5	14	743	36	10000	0	7430	0	0
a1524	a1524_6	5	30	310	38	10000	0	3101	0	0
a1524	a1524_7	5	30	310	38	10000	0	3101	0	0
a201	a201_1	5	5	450	1	10000	0	4500	0	0
a201	a201_2	5	5	450	1	10000	0	4500	0	0
a201	a201_3	5	5	450	1	10000	0	4500	0	0
a201	a201_4	5	5	450	1	10000	0	4500	0	0
a201	a201_5	5	5	450	1	10000	0	4500	0	0
a201	a201_6	5	5	450	1	10000	0	4500	0	0
a201	a201_7	5	6	452	2	10000	0	4520	0	0
a202	a202_1	5	30	452	2	10000	0	4521	0	0
a202	a202_2	5	6	452	2	10000	0	4520	0	0
a202	a202_3	5	6	452	2	10000	0	4520	0	0
a203	a203_1	5	6	452	2	10000	0	4520	0	0
a203	a203_2	4	6	452	2	10000	0	4521	0	0
a203	a203_3	4	6	452	2	10000	0	4520	0	0
a203	a203_4	5	6	10	3	10000	0	101	0	0
a203	a203_5	5	6	10	3	10000	0	100	0	0
a203	a203_6	5	6	10	3	10000	0	101	0	0
a203	a203_7	4	6	10	3	10000	0	100	0	0
a203	a203_8	4	6	10	3	10000	0	101	0	0
a203	a203_9	5	6	10	3	10000	0	100	0	0
a204	a204_1	5	6	452	2	10000	0	4520	0	0
a204	a204_2	5	6	452	2	10000	0	4520	0	0
a204	a204_3	5	6	10	3	10000	0	100	0	0
a204	a204_4	4	6	10	3	10000	0	101	0	0
a204	a204_5	4	6	10	3	10000	0	100	0	0
a301	a301_1	5	6	648	4	10000	0	6480	0	0
a301	a301_2	5	6	648	4	10000	0	6481	0	0
a301	a301_3	4	6	803	5	10000	0	8030	0	0
a301	a301_4	3	6	803	5	10000	0	8030	0	0
a301	a301_5	5	7	646	6	10000	0	6461	0	0
a301	a301_6	5	7	646	6	10000	0	6460	0	0
a301	a301_7	4	7	715	7	10000	0	7150	0	0
a301	a301_8	4	30	715	7	10000	0	7151	0	0
a302	a302_1	5	6	648	4	10000	0	6480	0	0
a302	a302_2	4	6	648	4	10000	0	6480	0	0
a302	a302_3	2	6	803	5	10000	0	8031	0	0
a303	a303_1	4	7	715	7	10000	0	7150	0	0
a303	a303_2	4	7	715	7	10000	0	7150	0	0
a303	a303_3	5	7	646	6	10000	0	6461	0	0
a303	a303_4	5	7	646	6	10000	0	6460	0	0
a304	a304_1	5	7	715	7	10000	0	7150	0	0
a304	a304_2	5	7	646	6	10000	0	6460	0	0
a304	a304_3	5	7	646	6	10000	0	6461	0	0
a304	a304_4	5	7	646	6	10000	0	6460	0	0
a304	a304_5	3	7	715	7	10000	0	7150	0	0
a304	a304_6	4	7	646	6	10000	0	6461	0	0
a304	a304_7	3	7	715	7	10000	0	7150	0	0
a305	a305_1	4	7	715	7	10000	0	7151	0	0
a305	a305_10	4	7	68	6	10000	0	681	0	0
a305	a305_11	4	7	68	6	10000	0	680	0	0
a305	a305_12	4	7	715	7	10000	0	7150	0	0
a305	a305_13	4	7	715	7	10000	0	7151	0	0
a305	a305_14	4	7	68	6	10000	0	680	0	0
a305	a305_15	4	7	68	6	10000	0	680	0	0
a305	a305_16	4	7	68	6	10000	0	681	0	0
a305	a305_18	4	30	68	6	10000	0	681	0	0
a305	a305_19	4	7	68	6	10000	0	680	0	0
a305	a305_2	4	7	715	7	10000	0	7150	0	0
a305	a305_20	4	7	68	6	10000	0	681	0	0
a305	a305_3	4	7	68	6	10000	0	680	0	0
a305	a305_4	5	7	68	6	10000	0	681	0	0
a305	a305_5	5	7	68	6	10000	0	680	0	0
a305	a305_6	5	7	715	7	10000	0	7150	0	0
a305	a305_7	5	7	68	6	10000	0	681	0	0
a305	a305_8	5	7	68	6	10000	0	680	0	0
a305	a305_9	5	7	715	7	10000	0	7150	0	0
a401	a401_1	5	5	450	1	10000	0	4500	0	0
a401	a401_2	4	5	450	1	10000	0	4500	0	0
a401	a401_3	5	5	450	1	10000	0	4500	0	0
a401	a401_4	5	5	450	1	10000	0	4500	0	0
a401	a401_5	4	5	450	1	10000	0	4500	0	0
a401	a401_6	4	6	452	2	10000	0	4521	0	0
a401	a401_7	4	6	452	2	10000	0	4520	0	0
a401	a401_8	4	6	452	2	10000	0	4520	0	0
a402	a402_1	5	6	10	3	10000	0	101	0	0
a402	a402_2	4	6	10	3	10000	0	100	0	0
a402	a402_3	5	6	10	3	10000	0	100	0	0
a402	a402_4	5	6	10	3	10000	0	101	0	0
a403	a403_1	5	6	452	2	10000	0	4520	0	0
a403	a403_2	5	6	452	2	10000	0	4520	0	0
a403	a403_3	5	6	452	2	10000	0	4521	0	0
a403	a403_4	5	6	10	3	10000	0	100	0	0
a403	a403_5	5	5	450	1	10000	0	4500	0	0
a403	a403_6	4	5	450	1	10000	0	4500	0	0
a404	a404_1	5	6	10	3	10000	0	100	0	0
a404	a404_10	5	6	31	4	10000	0	310	0	0
a404	a404_11	5	6	11	5	10000	0	110	0	0
a404	a404_12	5	6	11	5	10000	0	111	0	0
a404	a404_13	5	6	11	5	10000	0	110	0	0
a404	a404_14	5	6	10	3	10000	0	100	0	0
a404	a404_15	5	7	120	6	10000	0	1201	0	0
a404	a404_16	5	7	120	6	10000	0	1200	0	0
a404	a404_17	5	7	120	6	10000	0	1200	0	0
a404	a404_2	5	6	10	3	10000	0	100	0	0
a404	a404_3	5	6	452	2	10000	0	4521	0	0
a404	a404_4	4	6	10	3	10000	0	100	0	0
a404	a404_5	4	6	31	4	10000	0	310	0	0
a404	a404_6	4	6	10	3	10000	0	101	0	0
a404	a404_7	4	6	31	4	10000	0	310	0	0
a404	a404_8	4	30	31	4	10000	0	311	0	0
a404	a404_9	4	6	31	4	10000	0	311	0	0
a405	a405_1	5	6	452	2	10000	0	4520	0	0
a405	a405_10	5	30	11	5	10000	0	111	0	0
a405	a405_11	5	6	10	3	10000	0	100	0	0
a405	a405_12	5	6	31	4	10000	0	311	0	0
a405	a405_13	5	6	11	5	10000	0	110	0	0
a405	a405_14	5	6	11	5	10000	0	110	0	0
a405	a405_15	5	6	11	5	10000	0	111	0	0
a405	a405_2	5	6	10	3	10000	0	100	0	0
a405	a405_3	4	6	452	2	10000	0	4521	0	0
a405	a405_4	5	6	10	3	10000	0	100	0	0
a405	a405_5	5	6	452	2	10000	0	4520	0	0
a405	a405_6	5	6	10	3	10000	0	101	0	0
a405	a405_7	5	6	31	4	10000	0	310	0	0
a405	a405_8	5	6	31	4	10000	0	310	0	0
a405	a405_9	5	6	11	5	10000	0	111	0	0
a406	a406_1	4	7	68	6	10000	0	680	0	0
a406	a406_2	4	7	68	6	10000	0	680	0	0
a406	a406_3	5	7	646	6	10000	0	6461	0	0
a406	a406_4	4	7	68	6	10000	0	680	0	0
a406	a406_5	5	7	646	6	10000	0	6460	0	0
a406	a406_6	4	7	319	7	10000	0	3191	0	0
a406	a406_7	5	7	319	7	10000	0	3190	0	0
a407	a407_1	5	7	646	6	10000	0	6460	0	0
a407	a407_2	4	7	68	6	10000	0	681	0	0
a407	a407_3	3	7	68	6	10000	0	680	0	0
a407	a407_4	4	7	319	7	10000	0	3190	0	0
a407	a407_5	5	30	319	7	10000	0	3191	0	0
a408	a408_1	5	30	319	7	10000	0	3191	0	0
a408	a408_10	4	7	69	8	10000	0	690	0	0
a408	a408_11	4	7	69	8	10000	0	690	0	0
a408	a408_12	5	7	640	8	10000	0	6401	0	0
a408	a408_13	4	30	69	8	10000	0	691	0	0
a408	a408_2	5	7	319	7	10000	0	3190	0	0
a408	a408_3	4	7	68	6	10000	0	681	0	0
a408	a408_4	3	7	68	6	10000	0	680	0	0
a408	a408_5	5	7	319	7	10000	0	3190	0	0
a408	a408_6	4	7	69	8	10000	0	691	0	0
a408	a408_7	5	7	640	8	10000	0	6400	0	0
a408	a408_8	5	7	69	8	10000	0	690	0	0
a408	a408_9	5	7	640	8	10000	0	6401	0	0
a409	a409_1	5	30	325	9	10000	0	3251	0	0
a409	a409_2	5	7	325	9	10000	0	3251	0	0
a409	a409_3	5	7	325	9	10000	0	3250	0	0
a409	a409_4	4	8	641	10	10000	0	6410	0	0
a409	a409_5	5	8	641	10	10000	0	6411	0	0
a409	a409_6	4	8	641	10	10000	0	6410	0	0
a409	a409_7	5	30	299	11	10000	0	2991	0	0
a409	a409_8	5	30	299	11	10000	0	2991	0	0
a501	a501_1	4	7	715	7	10000	0	7150	0	0
a501	a501_2	4	7	715	7	10000	0	7150	0	0
a501	a501_3	4	7	715	7	10000	0	7151	0	0
a501	a501_4	4	7	69	8	10000	0	690	0	0
a501	a501_5	4	7	69	8	10000	0	690	0	0
a501	a501_6	5	7	640	8	10000	0	6401	0	0
a502	a502_1	5	7	640	8	10000	0	6400	0	0
a502	a502_2	5	7	640	8	10000	0	6400	0	0
a502	a502_3	4	7	69	8	10000	0	691	0	0
a502	a502_4	4	7	715	7	10000	0	7150	0	0
a502	a502_5	4	7	715	7	10000	0	7150	0	0
a503	a503_1	5	7	323	8	10000	0	3231	0	0
a503	a503_2	5	7	323	8	10000	0	3230	0	0
a503	a503_3	5	30	323	8	10000	0	3231	0	0
a503	a503_4	5	7	640	8	10000	0	6401	0	0
a503	a503_5	5	7	640	8	10000	0	6400	0	0
a503	a503_6	5	7	69	8	10000	0	690	0	0
a504	a504_1	5	7	319	7	10000	0	3191	0	0
a504	a504_2	5	7	319	7	10000	0	3190	0	0
a504	a504_3	5	7	319	7	10000	0	3190	0	0
a504	a504_4	5	7	323	8	10000	0	3231	0	0
a504	a504_5	4	7	69	8	10000	0	690	0	0
a504	a504_6	5	7	640	8	10000	0	6400	0	0
a504	a504_7	4	7	69	8	10000	0	691	0	0
a504	a504_8	5	7	323	8	10000	0	3230	0	0
a504	a504_9	4	7	323	8	10000	0	3230	0	0
a505	a505_1	5	6	82	5	10000	0	821	0	0
a505	a505_2	5	6	82	5	10000	0	820	0	0
a505	a505_3	5	30	82	5	10000	0	821	0	0
a505	a505_4	3	30	128	9	10000	0	1281	0	0
a505	a505_5	3	30	128	9	10000	0	1280	0	0
a505	a505_6	5	30	82	5	10000	0	821	0	0
a505	a505_7	4	6	82	5	10000	0	821	0	0
a505	a505_8	3	6	82	5	10000	0	820	0	0
a505	a505_9	5	6	82	5	10000	0	820	0	0
a506	a506_1	5	30	14	2	10000	0	141	0	0
a506	a506_2	5	30	14	2	10000	0	141	0	0
a506	a506_3	5	30	14	2	10000	0	141	0	0
a506	a506_4	5	6	82	5	10000	0	821	0	0
a507	a507_1	5	6	82	5	10000	0	820	0	0
a601	a601_1	5	7	323	8	10000	0	3230	0	0
a601	a601_2	5	7	323	8	10000	0	3231	0	0
a601	a601_3	4	7	69	8	10000	0	690	0	0
a601	a601_4	5	7	640	8	10000	0	6400	0	0
a601	a601_5	4	7	69	8	10000	0	691	0	0
a601	a601_6	3	7	69	8	10000	0	690	0	0
a601	a601_7	5	7	640	8	10000	0	6400	0	0
a601	a601_8	5	7	640	8	10000	0	6401	0	0
a602	a602_1	5	7	323	8	10000	0	3230	0	0
a602	a602_2	5	7	325	9	10000	0	3250	0	0
a602	a602_3	4	7	69	8	10000	0	691	0	0
a602	a602_4	4	7	640	8	10000	0	6400	0	0
a603	a603_1	5	7	325	9	10000	0	3250	0	0
a603	a603_2	5	8	641	10	10000	0	6411	0	0
a603	a603_3	5	7	325	9	10000	0	3250	0	0
a604	a604_1	5	8	641	10	10000	0	6410	0	0
a604	a604_2	5	30	641	10	10000	0	6411	0	0
a604	a604_3	4	8	641	10	10000	0	6410	0	0
a604	a604_4	4	8	641	10	10000	0	6410	0	0
a604	a604_5	5	30	731	10	10000	0	7311	0	0
a604	a604_6	4	8	731	10	10000	0	7310	0	0
a604	a604_7	3	30	128	9	10000	0	1280	0	0
a605	a605_1	5	8	641	10	10000	0	6411	0	0
a605	a605_2	3	30	128	9	10000	0	1280	0	0
a605	a605_3	5	8	641	10	10000	0	6410	0	0
a605	a605_4	5	8	731	10	10000	0	7311	0	0
a605	a605_5	4	8	641	10	10000	0	6410	0	0
a605	a605_6	4	8	641	10	10000	0	6410	0	0
a605	a605_7	4	8	641	10	10000	0	6411	0	0
a606	a606_1	5	8	37	11	10000	0	370	0	0
a606	a606_2	5	30	37	11	10000	0	371	0	0
a606	a606_3	3	30	331	12	10000	0	3310	0	0
a606	a606_4	5	30	37	11	10000	0	371	0	0
a606	a606_5	5	30	37	11	10000	0	371	0	0
a606	a606_6	3	30	331	12	10000	0	3311	0	0
a606	a606_7	4	8	641	10	10000	0	6410	0	0
a606	a606_8	4	8	37	11	10000	0	370	0	0
a606	a606_9	4	8	641	10	10000	0	6411	0	0
a701	a701_1	5	30	37	11	10000	0	371	0	0
a701	a701_2	5	30	37	11	10000	0	371	0	0
a701	a701_3	3	30	331	12	10000	0	3311	0	0
a701	a701_4	4	8	641	10	10000	0	6410	0	0
a701	a701_5	5	8	641	10	10000	0	6410	0	0
a702	a702_1	5	8	37	11	10000	0	371	0	0
a702	a702_2	5	8	643	12	10000	0	6430	0	0
a702	a702_3	5	8	644	13	10000	0	6440	0	0
a702	a702_4	5	8	643	12	10000	0	6431	0	0
a703	a703_1	5	30	299	11	10000	0	2991	0	0
a703	a703_2	5	30	299	11	10000	0	2991	0	0
a703	a703_3	5	30	299	11	10000	0	2991	0	0
a703	a703_4	4	30	299	11	10000	0	2991	0	0
a703	a703_5	5	8	643	12	10000	0	6430	0	0
a703	a703_6	5	8	643	12	10000	0	6431	0	0
a704	a704_1	5	9	645	14	10000	0	6450	0	0
a704	a704_2	5	30	645	14	10000	0	6451	0	0
a704	a704_3	5	9	286	14	10000	0	2861	0	0
a704	a704_4	5	30	645	14	10000	0	6451	0	0
a704	a704_5	4	9	286	14	10000	0	2860	0	0
a704	a704_6	5	9	645	14	10000	0	6451	0	0
a704	a704_7	5	9	645	14	10000	0	6450	0	0
a704	a704_8	5	9	645	14	10000	0	6450	0	0
a705	a705_1	5	30	643	12	10000	0	6431	0	0
a705	a705_2	5	30	643	12	10000	0	6431	0	0
a705	a705_3	5	8	644	13	10000	0	6440	0	0
a705	a705_4	5	8	644	13	10000	0	6441	0	0
a705	a705_5	5	8	643	12	10000	0	6430	0	0
a705	a705_6	4	8	644	13	10000	0	6440	0	0
a705	a705_7	4	30	286	14	10000	0	2861	0	0
a705	a705_8	4	30	286	14	10000	0	2861	0	0
a801	a801_1	5	8	643	12	10000	0	6430	0	0
a801	a801_2	3	30	297	13	10000	0	2971	0	0
a801	a801_3	3	30	297	13	10000	0	2971	0	0
a801	a801_4	4	8	644	13	10000	0	6440	0	0
a801	a801_5	5	8	643	12	10000	0	6431	0	0
a802	a802_1	4	9	645	14	10000	0	6450	0	0
a802	a802_2	5	20	622	15	10000	0	6220	0	0
a802	a802_3	4	9	286	14	10000	0	2861	0	0
a802	a802_4	5	9	286	14	10000	0	2860	0	0
a802	a802_5	5	20	622	15	10000	0	6220	0	0
a802	a802_6	4	9	286	14	10000	0	2861	0	0
a802	a802_7	4	9	645	14	10000	0	6450	0	0
a803	a803_1	5	9	286	14	10000	0	2860	0	0
a803	a803_2	5	9	286	14	10000	0	2861	0	0
a803	a803_3	5	20	622	15	10000	0	6220	0	0
a803	a803_4	5	9	286	14	10000	0	2860	0	0
a803	a803_5	4	9	286	14	10000	0	2861	0	0
a804	a804_1	4	9	647	15	10000	0	6470	0	0
a804	a804_2	5	30	647	15	10000	0	6471	0	0
a804	a804_3	5	30	647	15	10000	0	6471	0	0
a804	a804_4	5	9	647	15	10000	0	6470	0	0
a804	a804_5	5	9	647	15	10000	0	6470	0	0
a805	a805_1	5	30	295	15	10000	0	2951	0	0
a805	a805_10	4	9	645	14	10000	0	6451	0	0
a805	a805_11	4	9	295	15	10000	0	2950	0	0
a805	a805_12	5	9	295	15	10000	0	2950	0	0
a805	a805_13	4	9	295	15	10000	0	2951	0	0
a805	a805_14	4	9	295	15	10000	0	2950	0	0
a805	a805_15	4	9	645	14	10000	0	6450	0	0
a805	a805_2	4	30	295	15	10000	0	2951	0	0
a805	a805_3	4	9	645	14	10000	0	6450	0	0
a805	a805_4	4	9	645	14	10000	0	6451	0	0
a805	a805_5	4	9	645	14	10000	0	6450	0	0
a805	a805_6	4	9	645	14	10000	0	6450	0	0
a805	a805_7	4	30	295	15	10000	0	2951	0	0
a805	a805_8	4	30	295	15	10000	0	2951	0	0
a805	a805_9	4	9	295	15	10000	0	2950	0	0
a901	a901_1	4	30	292	12	10000	0	2921	0	0
a901	a901_2	3	8	714	11	10000	0	7140	0	0
a901	a901_3	4	30	292	12	10000	0	2921	0	0
a901	a901_4	3	8	714	11	10000	0	7141	0	0
a902	a902_1	5	8	641	10	10000	0	6410	0	0
a902	a902_2	5	8	641	10	10000	0	6410	0	0
a902	a902_3	4	8	26	10	10000	0	261	0	0
a902	a902_4	5	8	26	10	10000	0	260	0	0
a902	a902_5	5	8	26	10	10000	0	260	0	0
a902	a902_6	5	8	26	10	10000	0	261	0	0
a902	a902_7	4	8	714	11	10000	0	7140	0	0
a902	a902_8	3	8	714	11	10000	0	7140	0	0
a902	a902_9	3	8	714	11	10000	0	7141	0	0
a903	a903_1	5	8	292	12	10000	0	2920	0	0
a903	a903_2	4	8	714	11	10000	0	7140	0	0
a903	a903_3	5	8	292	12	10000	0	2921	0	0
a903	a903_4	5	8	292	12	10000	0	2920	0	0
a903	a903_5	5	30	26	10	10000	0	261	0	0
a903	a903_6	5	30	26	10	10000	0	261	0	0
a903	a903_7	4	30	26	10	10000	0	261	0	0
a903	a903_8	5	8	292	12	10000	0	2920	0	0
a903	a903_9	4	8	714	11	10000	0	7141	0	0
a904	a904_1	5	8	292	12	10000	0	2920	0	0
a904	a904_2	4	8	292	12	10000	0	2920	0	0
a904	a904_3	3	30	293	13	10000	0	2931	0	0
a904	a904_4	3	8	292	12	10000	0	2920	0	0
a904	a904_5	4	8	292	12	10000	0	2920	0	0
a904	a904_6	3	30	293	13	10000	0	2931	0	0
a905	a905_1	5	8	459	13	10000	0	4590	0	0
a905	a905_2	5	8	459	13	10000	0	4590	0	0
a905	a905_3	5	8	459	13	10000	0	4591	0	0
a905	a905_4	3	8	714	11	10000	0	7140	0	0
a905	a905_5	4	8	292	12	10000	0	2920	0	0
a905	a905_6	4	8	292	12	10000	0	2921	0	0
a906	a906_1	5	30	37	11	10000	0	371	0	0
a906	a906_2	3	30	297	13	10000	0	2971	0	0
a906	a906_3	3	30	297	13	10000	0	2971	0	0
a906	a906_4	4	8	37	11	10000	0	370	0	0
a906	a906_5	5	8	37	11	10000	0	370	0	0
a906	a906_6	3	30	297	13	10000	0	2971	0	0
ab001	ab001_01	1	60	203	85	10000	0	2031	0	0
ab001	ab001_02	1	60	202	85	10000	0	2021	0	0
ab001	ab001_03	1	60	201	84	10000	0	2011	0	0
ab001	ab001_04	1	60	197	84	10000	0	1971	0	0
ab001	ab001_05	1	60	200	83	10000	0	2001	0	0
ac001	ac001_01	1	23	1260	70	10000	0	12600	0	0
ac001	ac001_02	1	23	1261	70	10000	0	12610	0	0
ac001	ac001_03	1	23	1272	70	10000	0	12721	0	0
ac001	ac001_04	1	23	1273	70	10000	0	12730	0	0
ac001	ac001_05	1	23	1274	70	10000	0	12740	0	0
ac001	ac001_06	1	23	1275	70	10000	0	12751	0	0
ac001	ac001_07	1	23	1276	70	10000	0	12760	0	0
ac001	ac001_08	1	23	1311	70	10000	0	13110	0	0
ac001	ac001_09	1	60	1366	85	10000	0	13661	0	0
ac001	ac001_10	1	23	1277	70	10000	0	12770	0	0
amantorg	amantorg	1	86400	906	68	10000	0	9063	0	1
armor	armor	1	180	1315	0	0	1	13151	0	1
asylum	asylum	1	86400	73	0	0	1	730	0	1
aw001	aw001_01	3	30	2090	18	10000	0	20901	0	0
aw001	aw001_02	3	23	2090	18	10000	0	20901	0	0
aw001	aw001_03	3	30	2090	18	10000	0	20901	0	0
aw001	aw001_04	3	23	2090	18	10000	0	20901	0	0
aw001	aw001_05	3	30	2020	27	10000	0	20201	0	0
aw001	aw001_06	3	23	2020	27	10000	0	20201	0	0
aw001	aw001_07	4	23	2021	29	10000	0	20211	0	0
aw001	aw001_08	3	23	2021	29	10000	0	20211	0	0
aw001	aw001_09	3	23	2021	29	10000	0	20211	0	0
aw002	aw002_01	2	23	2022	36	10000	0	20221	0	0
aw002	aw002_02	2	23	2022	36	10000	0	20221	0	0
aw002	aw002_03	2	30	2022	36	10000	0	20221	0	0
aw002	aw002_04	3	23	2022	36	10000	0	20221	0	0
aw002	aw002_05	3	23	2024	39	10000	0	20241	0	0
aw002	aw002_06	3	23	2024	39	10000	0	20241	0	0
aw002	aw002_07	2	23	2024	39	10000	0	20241	0	0
aw002	aw002_08	2	23	2024	39	10000	0	20241	0	0
aw002	aw002_09	2	30	2024	39	10000	0	20241	0	0
aw003	aw003_01	4	60	2025	48	10000	0	20251	0	0
aw003	aw003_02	2	23	2023	45	10000	0	20231	0	0
aw003	aw003_03	2	23	2023	45	10000	0	20231	0	0
aw003	aw003_04	2	23	2023	45	10000	0	20231	0	0
aw003	aw003_05	2	23	2023	45	10000	0	20231	0	0
aw003	aw003_06	2	30	2023	45	10000	0	20231	0	0
aw003	aw003_07	1	23	2023	45	10000	0	20231	0	0
aw004	aw004_01	3	30	2025	48	10000	0	20251	0	0
aw004	aw004_02	3	23	2025	48	10000	0	20251	0	0
aw004	aw004_03	3	30	2025	48	10000	0	20251	0	0
aw004	aw004_04	3	23	2025	48	10000	0	20251	0	0
aw004	aw004_05	4	24	2026	56	10000	0	20261	0	0
aw004	aw004_06	2	23	2026	56	10000	0	20261	0	0
aw004	aw004_07	4	30	2026	56	10000	0	20261	0	0
aw004	aw004_08	4	24	2026	56	10000	0	20261	0	0
aw004	aw004_09	6	23	2027	59	10000	0	20271	0	0
aw004	aw004_10	6	24	2027	59	10000	0	20271	0	0
aw004	aw004_11	6	24	2027	59	10000	0	20271	0	0
aw004	aw004_12	1	24	2026	56	10000	0	20261	0	0
aw005	aw005_01	4	24	2028	65	10000	0	20281	0	0
aw005	aw005_02	4	24	2028	65	10000	0	20281	0	0
aw005	aw005_03	3	24	2029	69	10000	0	20291	0	0
aw005	aw005_04	2	24	2028	65	10000	0	20281	0	0
aw005	aw005_05	2	24	2029	69	10000	0	20291	0	0
aw005	aw005_06	3	24	2029	69	10000	0	20291	0	0
aw005	aw005_07	3	25	2029	69	10000	0	20291	0	0
aw005	aw005_08	4	24	2030	72	10000	0	20301	0	0
aw005	aw005_09	1	60	2029	69	10000	0	20291	0	0
aw006	aw006_01	4	24	2030	72	10000	0	20301	0	0
aw006	aw006_02	3	25	2030	72	10000	0	20301	0	0
aw006	aw006_03	1	25	2031	76	10000	0	20311	0	0
