LotteryBoxTID	LotteryBoxName	PotItemTID	PotItemName	MinStack	MaxStack	Rate
4909	Ranger's Gift	5238	Forest Wanderer's Bow	1	1	25
4909	Ranger's Gift	464	Attack Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	468	Attack Accuracy Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	589	Cold Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	592	Thunder Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	595	Deadly Poison Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	599	Shield Resistance Prayer Stone Lv 3	1	5	10
4909	Ranger's Gift	470	Blocking Accuracy Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	472	Defense Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	475	Life Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	481	Mana Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	601	Stamina Buff Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	841	Spirit Uplift Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	1170	Physical Resistance Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	1173	Skill Block Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	604	Curse Removal Prayer Stone Lv 3	1	5	10
4909	Ranger's Gift	607	Skill Awakening Prayer Stone Lv 3	1	5	10
4909	Ranger's Gift	610	Conversion Prayer Stone Lv 3	1	5	10
4909	Ranger's Gift	614	Mana Replenishment Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	617	Life Recovery Prayer Stone<Lv3>	1	5	10
4909	Ranger's Gift	1125	Small Healing Potion	50	99	20
4909	Ranger's Gift	1126	Medium Healing Potion	50	99	20
4909	Ranger's Gift	1127	Large Healing Potion	50	99	20
4909	Ranger's Gift	202	Wind Elemental Stone	1	10	30
4909	Ranger's Gift	244	Breath Elemental Stone	1	10	20
4909	Ranger's Gift	245	Gale Elemental Stone	1	10	10
4909	Ranger's Gift	246	Tornado Elemental Stone	1	10	5
4909	Ranger's Gift	200	Earth Elemental Stone	1	10	30
4909	Ranger's Gift	252	Dust Elemental Stone	1	10	20
4909	Ranger's Gift	253	Soil Elemental Stone	1	10	10
4909	Ranger's Gift	254	Tremor Elemental Stone	1	10	5
4909	Ranger's Gift	204	Magic Elemental Stone	1	10	30
4909	Ranger's Gift	256	Spirit Elemental Stone	1	10	20
4909	Ranger's Gift	257	Meditation Elemental Stone	1	10	10
4909	Ranger's Gift	258	Transcendence Elemental Stone	1	10	5
4909	Ranger's Gift	201	Water Elemental Stone	1	10	30
4909	Ranger's Gift	260	River Elemental Stone	1	10	20
4909	Ranger's Gift	261	Fog Elemental Stone	1	10	10
4909	Ranger's Gift	262	Waterfall Elemental Stone	1	10	5
4909	Ranger's Gift	203	Fire Elemental Stone	1	10	30
4909	Ranger's Gift	264	Embers Elemental Stone	1	10	20
4909	Ranger's Gift	265	Blaze Elemental Stone	1	10	10
4909	Ranger's Gift	266	Inferno Elemental Stone	1	10	5
4909	Ranger's Gift	4772	Small Elemental Potion	50	99	10
4909	Ranger's Gift	4773	Medium Elemental Potion	50	99	10
4909	Ranger's Gift	4774	Large Elemental Potion	50	99	10
4909	Ranger's Gift	4778	Nekros net Potion	1	10	10
4909	Ranger's Gift	4779	Ruin Warrior Potion	1	10	10
4909	Ranger's Gift	4780	Lequimes Potion	1	10	10
4909	Ranger's Gift	4781	Lich Potion	1	10	10
4909	Ranger's Gift	4782	Bound Potion	1	10	10
4909	Ranger's Gift	4783	Voltex Potion	1	10	10
4909	Ranger's Gift	4784	Blant Potion	1	10	10
4909	Ranger's Gift	4785	Eyeball Potion	1	10	10
4909	Ranger's Gift	4786	Ogre Potion	1	10	10
4909	Ranger's Gift	4787	Succubus Potion	1	10	10
4909	Ranger's Gift	4788	Torge Potion	1	10	10
4909	Ranger's Gift	4789	Erinies Potion	1	10	10
4909	Ranger's Gift	4790	Euriale Potion	1	10	10
4909	Ranger's Gift	4791	Zebus Potion	1	10	10
4909	Ranger's Gift	4792	Centaur Potion	1	10	10
4909	Ranger's Gift	4793	Cube Potion	1	10	10
4909	Ranger's Gift	4794	Creptil Potion	1	10	10
4909	Ranger's Gift	4795	Freezy Bondman Potion	1	10	10
4909	Ranger's Gift	4796	Hart Rider Potion	1	10	10
4909	Ranger's Gift	4797	Hawkarrow Potion	1	10	10
4909	Ranger's Gift	486	Reinforcement Potion	10	20	100
4910	Elementalist's Gift	2848	Rise Garb	1	1	25
4910	Elementalist's Gift	2850	Rise Sleeves	1	1	25
4910	Elementalist's Gift	2851	Rise Skirt	1	1	25
4910	Elementalist's Gift	2852	Rise Shoes	1	1	25
4910	Elementalist's Gift	2858	Double Garb	1	1	25
4910	Elementalist's Gift	2860	Double Sleeves	1	1	25
4910	Elementalist's Gift	2861	Double Skirt	1	1	25
4910	Elementalist's Gift	2862	Double Shoes	1	1	25
4910	Elementalist's Gift	2873	Pantomime Garb	1	1	25
4910	Elementalist's Gift	2875	Pantomime Sleeves	1	1	25
4910	Elementalist's Gift	2876	Pantomime Skirt	1	1	25
4910	Elementalist's Gift	2877	Pantomime Shoes	1	1	25
4910	Elementalist's Gift	2960	Radiance Cap	1	1	25
4910	Elementalist's Gift	2888	Radiance Garb	1	1	25
4910	Elementalist's Gift	2890	Radiance Sleeves	1	1	25
4910	Elementalist's Gift	2891	Radiance Skirt	1	1	25
4910	Elementalist's Gift	2892	Radiance Shoes	1	1	25
4910	Elementalist's Gift	2983	Sage's Cap	1	1	25
4910	Elementalist's Gift	2978	Sage's Garb	1	1	25
4910	Elementalist's Gift	2980	Sage's Sleeves	1	1	25
4910	Elementalist's Gift	2981	Sage's Skirt	1	1	25
4910	Elementalist's Gift	2982	Sage's Shoes	1	1	25
4910	Elementalist's Gift	3689	Sage Lime Cap	1	1	25
4910	Elementalist's Gift	3684	Sage Lime Garb	1	1	25
4910	Elementalist's Gift	3686	Sage Lime Sleeve	1	1	25
4910	Elementalist's Gift	3687	Sage Lime Skirt	1	1	25
4910	Elementalist's Gift	3688	Sage Lime Shoes	1	1	25
4910	Elementalist's Gift	3707	Clever Material Cap	1	1	25
4910	Elementalist's Gift	3702	Clever Material Garb	1	1	25
4910	Elementalist's Gift	3704	Clever Material Sleeve	1	1	25
4910	Elementalist's Gift	3705	Clever Material Skirt	1	1	25
4910	Elementalist's Gift	3706	Clever Material Shoes	1	1	25
4910	Elementalist's Gift	3725	Smart Summoner Cap	1	1	25
4910	Elementalist's Gift	3720	Smart Summoner Garb	1	1	25
4910	Elementalist's Gift	3722	Smart Summoner Sleeve	1	1	25
4910	Elementalist's Gift	3723	Smart Summoner Skirt	1	1	25
4910	Elementalist's Gift	3724	Smart Summoner Shoes	1	1	25
4910	Elementalist's Gift	3888	Judicious Owl Cap	1	1	25
4910	Elementalist's Gift	3883	Judicious Owl Garb	1	1	25
4910	Elementalist's Gift	3885	Judicious Owl Sleeve	1	1	25
4910	Elementalist's Gift	3886	Judicious Owl Skirt	1	1	25
4910	Elementalist's Gift	3887	Judicious Owl Shoes	1	1	25
4910	Elementalist's Gift	5211	Catalysis Reba Cap	1	1	25
4910	Elementalist's Gift	5212	Catalysis Reba Garb	1	1	25
4910	Elementalist's Gift	5214	Catalysis Reba Sleeve	1	1	25
4910	Elementalist's Gift	5213	Catalysis Reba Skirt	1	1	25
4910	Elementalist's Gift	5215	Catalysis Reba Shoes	1	1	25
4910	Elementalist's Gift	2863	Willinglight Garb	1	1	15
4910	Elementalist's Gift	2865	Willinglight Sleeves	1	1	15
4910	Elementalist's Gift	2866	Willinglight Skirt	1	1	15
4910	Elementalist's Gift	2867	Willinglight Shoes	1	1	15
4910	Elementalist's Gift	2878	Acrobatos Garb	1	1	15
4910	Elementalist's Gift	2880	Acrobatos Sleeves	1	1	15
4910	Elementalist's Gift	2881	Acrobatos Skirt	1	1	15
4910	Elementalist's Gift	2882	Acrobatos Shoes	1	1	15
4910	Elementalist's Gift	2961	Twilight Cap	1	1	15
4910	Elementalist's Gift	2893	Twilight Garb	1	1	15
4910	Elementalist's Gift	2895	Twilight Sleeves	1	1	15
4910	Elementalist's Gift	2896	Twilight Skirt	1	1	15
4910	Elementalist's Gift	2897	Twilight Shoes	1	1	15
4910	Elementalist's Gift	2989	Daylight's Cap	1	1	15
4910	Elementalist's Gift	2984	Daylight's Garb	1	1	15
4910	Elementalist's Gift	2986	Daylight's Sleeves	1	1	15
4910	Elementalist's Gift	2987	Daylight's Skirt	1	1	15
4910	Elementalist's Gift	2988	Daylight's Shoes	1	1	15
4910	Elementalist's Gift	3695	Soul Eater Cap	1	1	15
4910	Elementalist's Gift	3690	Soul Eater Garb	1	1	15
4910	Elementalist's Gift	3692	Soul Eater Sleeve	1	1	15
4910	Elementalist's Gift	3693	Soul Eater Skirt	1	1	15
4910	Elementalist's Gift	3694	Soul Eater Shoes	1	1	15
4910	Elementalist's Gift	3713	Equity Arbiter Cap	1	1	15
4910	Elementalist's Gift	3708	Equity Arbiter Garb	1	1	15
4910	Elementalist's Gift	3710	Equity Arbiter Sleeve	1	1	15
4910	Elementalist's Gift	3711	Equity Arbiter Skirt	1	1	15
4910	Elementalist's Gift	3712	Equity Arbiter Shoes	1	1	15
4910	Elementalist's Gift	3731	Mastermind Cap	1	1	15
4910	Elementalist's Gift	3726	Mastermind Garb	1	1	15
4910	Elementalist's Gift	3728	Mastermind Sleeve	1	1	15
4910	Elementalist's Gift	3729	Mastermind Skirt	1	1	15
4910	Elementalist's Gift	3730	Mastermind Shoes	1	1	15
4910	Elementalist's Gift	3894	Demention Walker Cap	1	1	15
4910	Elementalist's Gift	3889	Demention Walker Garb	1	1	15
4910	Elementalist's Gift	3891	Demention Walker Sleeve	1	1	15
4910	Elementalist's Gift	3892	Demention Walker Skirt	1	1	15
4910	Elementalist's Gift	3893	Demention Walker Shoes	1	1	15
4910	Elementalist's Gift	5216	Ancient Lore Cap	1	1	15
4910	Elementalist's Gift	5217	Ancient Lore Garb	1	1	15
4910	Elementalist's Gift	5219	Ancient Lore Sleeve	1	1	15
4910	Elementalist's Gift	5218	Ancient Lore Skirt	1	1	15
4910	Elementalist's Gift	5220	Ancient Lore Shoes	1	1	15
4910	Elementalist's Gift	5536	Eldritch Spirit Cap	1	1	15
4910	Elementalist's Gift	5537	Eldritch Spirit Garb	1	1	15
4910	Elementalist's Gift	5538	Eldritch Spirit Sleeve	1	1	15
4910	Elementalist's Gift	5539	Eldritch Spirit Skirt	1	1	15
4910	Elementalist's Gift	5540	Eldritch Spirit Shoes	1	1	15
4910	Elementalist's Gift	4332	Willinglight Garb	1	1	5
4910	Elementalist's Gift	4333	Willinglight Sleeves	1	1	5
4910	Elementalist's Gift	4334	Willinglight Skirt	1	1	5
4910	Elementalist's Gift	4335	Willinglight Shoes	1	1	5
4910	Elementalist's Gift	4336	Acrobatos Garb	1	1	5
4910	Elementalist's Gift	4337	Acrobatos Sleeves	1	1	5
4910	Elementalist's Gift	4338	Acrobatos Skirt	1	1	5
4910	Elementalist's Gift	4339	Acrobatos Shoes	1	1	5
4910	Elementalist's Gift	4340	Twilight Cap	1	1	5
4910	Elementalist's Gift	4341	Twilight Garb	1	1	5
4910	Elementalist's Gift	4342	Twilight Sleeves	1	1	5
4910	Elementalist's Gift	4343	Twilight Skirt	1	1	5
4910	Elementalist's Gift	4344	Twilight Shoes	1	1	5
4910	Elementalist's Gift	4349	Daylight's Cap	1	1	5
4910	Elementalist's Gift	4345	Daylight's Garb	1	1	5
4910	Elementalist's Gift	4346	Daylight's Sleeves	1	1	5
4910	Elementalist's Gift	4347	Daylight's Skirt	1	1	5
4910	Elementalist's Gift	4348	Daylight's Shoes	1	1	5
4910	Elementalist's Gift	4354	Soul Eater Cap	1	1	5
4910	Elementalist's Gift	4350	Soul Eater Garb	1	1	5
4910	Elementalist's Gift	4351	Soul Eater Sleeve	1	1	5
4910	Elementalist's Gift	4352	Soul Eater Skirt	1	1	5
4910	Elementalist's Gift	4353	Soul Eater Shoes	1	1	5
4910	Elementalist's Gift	4359	Equity Arbiter Cap	1	1	5
4910	Elementalist's Gift	4355	Equity Arbiter Garb	1	1	5
4910	Elementalist's Gift	4356	Equity Arbiter Sleeve	1	1	5
4910	Elementalist's Gift	4357	Equity Arbiter Skirt	1	1	5
4910	Elementalist's Gift	4358	Equity Arbiter Shoes	1	1	5
4910	Elementalist's Gift	4364	Mastermind Cap	1	1	5
4910	Elementalist's Gift	4360	Mastermind Garb	1	1	5
4910	Elementalist's Gift	4361	Mastermind Sleeve	1	1	5
4910	Elementalist's Gift	4362	Mastermind Skirt	1	1	5
4910	Elementalist's Gift	4363	Mastermind Shoes	1	1	5
4910	Elementalist's Gift	4404	Demention Walker Cap	1	1	5
4910	Elementalist's Gift	4400	Demention Walker Garb	1	1	5
4910	Elementalist's Gift	4401	Demention Walker Sleeve	1	1	5
4910	Elementalist's Gift	4402	Demention Walker Skirt	1	1	5
4910	Elementalist's Gift	4403	Demention Walker Shoes	1	1	5
4910	Elementalist's Gift	5289	Ancient Lore Cap	1	1	5
4910	Elementalist's Gift	5290	Ancient Lore Garb	1	1	5
4910	Elementalist's Gift	5292	Ancient Lore Sleeve	1	1	5
4910	Elementalist's Gift	5291	Ancient Lore Skirt	1	1	5
4910	Elementalist's Gift	5293	Ancient Lore Shoes	1	1	5
4910	Elementalist's Gift	5636	Eldritch Spirit Cap	1	1	5
4910	Elementalist's Gift	5637	Eldritch Spirit Garb	1	1	5
4910	Elementalist's Gift	5638	Eldritch Spirit Sleeve	1	1	5
4910	Elementalist's Gift	5639	Eldritch Spirit Skirt	1	1	5
4910	Elementalist's Gift	5640	Eldritch Spirit Shoes	1	1	5
4910	Elementalist's Gift	2712	Single Chakram	1	1	50
4910	Elementalist's Gift	2714	Bone Chakram	1	1	50
4910	Elementalist's Gift	2717	Dusk Chakram	1	1	50
4910	Elementalist's Gift	2720	Bulwark Chakram	1	1	50
4910	Elementalist's Gift	2723	Lunatic Chakram	1	1	50
4910	Elementalist's Gift	2726	Supreme Chakram	1	1	50
4910	Elementalist's Gift	3745	Ruby Hand Chakram	1	1	50
4910	Elementalist's Gift	3748	Sacram Chakram	1	1	50
4910	Elementalist's Gift	3751	Night Chaser Chakram	1	1	50
4910	Elementalist's Gift	3754	Arcanebunko Chakram	1	1	50
4910	Elementalist's Gift	5252	Phantom Indicate Chakram	1	1	50
4910	Elementalist's Gift	4081	Sunset Chakram	1	1	15
4910	Elementalist's Gift	4082	Shade Chakram	1	1	15
4910	Elementalist's Gift	4083	Darkwing Chakram	1	1	15
4910	Elementalist's Gift	4084	Mystic Chakram	1	1	15
4910	Elementalist's Gift	4085	Spectral Chakram	1	1	15
4910	Elementalist's Gift	4086	Soul Bringer Chakram	1	1	15
4910	Elementalist's Gift	4087	Rumbleline Chakram	1	1	15
4910	Elementalist's Gift	4088	Divine Walker Chakram	1	1	15
4910	Elementalist's Gift	4747	Bloodyrain Chakram	1	1	15
4910	Elementalist's Gift	4748	Spell Howler Chakram	1	1	15
4910	Elementalist's Gift	2715	Sunset Chakram	1	1	25
4910	Elementalist's Gift	2718	Shade Chakram	1	1	25
4910	Elementalist's Gift	2721	Darkwing Chakram	1	1	25
4910	Elementalist's Gift	2724	Mystic Chakram	1	1	25
4910	Elementalist's Gift	2990	Spectral Chakram	1	1	25
4910	Elementalist's Gift	3746	Soul Bringer Chakram	1	1	25
4910	Elementalist's Gift	3749	Rumbleline Chakram	1	1	25
4910	Elementalist's Gift	3752	Divine Walker Chakram	1	1	25
4910	Elementalist's Gift	3755	Bloodyrain Chakram	1	1	25
4910	Elementalist's Gift	5253	Spell Howler Chakram	1	1	25
4910	Elementalist's Gift	1047	Fable Staff	1	1	50
4910	Elementalist's Gift	1950	Templar Staff	1	1	50
4910	Elementalist's Gift	551	Antler Staff	1	1	50
4910	Elementalist's Gift	552	Battle Staff	1	1	50
4910	Elementalist's Gift	1953	Mystic Staff	1	1	50
4910	Elementalist's Gift	1955	Blackwitch Staff	1	1	50
4910	Elementalist's Gift	3285	Novablaze Staff	1	1	50
4910	Elementalist's Gift	3288	Soulbind Staff	1	1	50
4910	Elementalist's Gift	3291	Bloodbine Staff	1	1	50
4910	Elementalist's Gift	3294	Vicious Vision Staff	1	1	50
4910	Elementalist's Gift	5243	Misfortune Staff	1	1	50
4910	Elementalist's Gift	4057	Wizardry Staff	1	1	15
4910	Elementalist's Gift	4058	Grimdivine Staff	1	1	15
4910	Elementalist's Gift	4059	Terra Staff	1	1	15
4910	Elementalist's Gift	4060	Spiritual Staff	1	1	15
4910	Elementalist's Gift	4061	Arcane Staff	1	1	15
4910	Elementalist's Gift	4062	Unstable Sage Staff	1	1	15
4910	Elementalist's Gift	4063	Oldfamilia Staff	1	1	15
4910	Elementalist's Gift	4064	Dark Pedigree Staff	1	1	15
4910	Elementalist's Gift	4598	Brutal Judge Staff	1	1	15
4910	Elementalist's Gift	4599	Realm Gaurdian's Staff	1	1	15
4910	Elementalist's Gift	1951	Wizardry Staff	1	1	25
4910	Elementalist's Gift	838	Grimdivine Staff	1	1	25
4910	Elementalist's Gift	1952	Terra Staff	1	1	25
4910	Elementalist's Gift	1954	Spiritual Staff	1	1	25
4910	Elementalist's Gift	1956	Arcane Staff	1	1	25
4910	Elementalist's Gift	3286	Unstable Sage Staff	1	1	25
4910	Elementalist's Gift	3289	Oldfamilia Staff	1	1	25
4910	Elementalist's Gift	3292	Dark Pedigree Staff	1	1	25
4910	Elementalist's Gift	3295	Brutal Judge Staff	1	1	25
4910	Elementalist's Gift	5244	Realm Gaurdian's Staff	1	1	25
4910	Elementalist's Gift	464	Attack Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	468	Attack Accuracy Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	589	Cold Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	592	Thunder Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	595	Deadly Poison Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	599	Shield Resistance Prayer Stone Lv 3	1	5	10
4910	Elementalist's Gift	470	Blocking Accuracy Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	472	Defense Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	475	Life Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	481	Mana Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	601	Stamina Buff Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	841	Spirit Uplift Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	1170	Physical Resistance Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	1173	Skill Block Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	604	Curse Removal Prayer Stone Lv 3	1	5	10
4910	Elementalist's Gift	607	Skill Awakening Prayer Stone Lv 3	1	5	10
4910	Elementalist's Gift	610	Conversion Prayer Stone Lv 3	1	5	10
4910	Elementalist's Gift	614	Mana Replenishment Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	617	Life Recovery Prayer Stone<Lv3>	1	5	10
4910	Elementalist's Gift	1125	Small Healing Potion	50	99	20
4910	Elementalist's Gift	1126	Medium Healing Potion	50	99	20
4910	Elementalist's Gift	1127	Large Healing Potion	50	99	20
4910	Elementalist's Gift	202	Wind Elemental Stone	1	10	30
4910	Elementalist's Gift	244	Breath Elemental Stone	1	10	20
4910	Elementalist's Gift	245	Gale Elemental Stone	1	10	10
4910	Elementalist's Gift	246	Tornado Elemental Stone	1	10	5
4910	Elementalist's Gift	200	Earth Elemental Stone	1	10	30
4910	Elementalist's Gift	252	Dust Elemental Stone	1	10	20
4910	Elementalist's Gift	253	Soil Elemental Stone	1	10	10
4910	Elementalist's Gift	254	Tremor Elemental Stone	1	10	5
4910	Elementalist's Gift	204	Magic Elemental Stone	1	10	30
4910	Elementalist's Gift	256	Spirit Elemental Stone	1	10	20
4910	Elementalist's Gift	257	Meditation Elemental Stone	1	10	10
4910	Elementalist's Gift	258	Transcendence Elemental Stone	1	10	5
4910	Elementalist's Gift	201	Water Elemental Stone	1	10	30
4910	Elementalist's Gift	260	River Elemental Stone	1	10	20
4910	Elementalist's Gift	261	Fog Elemental Stone	1	10	10
4910	Elementalist's Gift	262	Waterfall Elemental Stone	1	10	5
4910	Elementalist's Gift	203	Fire Elemental Stone	1	10	30
4910	Elementalist's Gift	264	Embers Elemental Stone	1	10	20
4910	Elementalist's Gift	265	Blaze Elemental Stone	1	10	10
4910	Elementalist's Gift	266	Inferno Elemental Stone	1	10	5
4910	Elementalist's Gift	4772	Small Elemental Potion	50	99	10
4910	Elementalist's Gift	4773	Medium Elemental Potion	50	99	10
4910	Elementalist's Gift	4774	Large Elemental Potion	50	99	10
4910	Elementalist's Gift	4778	Nekros net Potion	1	10	10
4910	Elementalist's Gift	4779	Ruin Warrior Potion	1	10	10
4910	Elementalist's Gift	4780	Lequimes Potion	1	10	10
4910	Elementalist's Gift	4781	Lich Potion	1	10	10
4910	Elementalist's Gift	4782	Bound Potion	1	10	10
4910	Elementalist's Gift	4783	Voltex Potion	1	10	10
4910	Elementalist's Gift	4784	Blant Potion	1	10	10
4910	Elementalist's Gift	4785	Eyeball Potion	1	10	10
4910	Elementalist's Gift	4786	Ogre Potion	1	10	10
4910	Elementalist's Gift	4787	Succubus Potion	1	10	10
4910	Elementalist's Gift	4788	Torge Potion	1	10	10
4910	Elementalist's Gift	4789	Erinies Potion	1	10	10
4910	Elementalist's Gift	4790	Euriale Potion	1	10	10
4910	Elementalist's Gift	4791	Zebus Potion	1	10	10
4910	Elementalist's Gift	4792	Centaur Potion	1	10	10
4910	Elementalist's Gift	4793	Cube Potion	1	10	10
4910	Elementalist's Gift	4794	Creptil Potion	1	10	10
4910	Elementalist's Gift	4795	Freezy Bondman Potion	1	10	10
4910	Elementalist's Gift	4796	Hart Rider Potion	1	10	10
4910	Elementalist's Gift	4797	Hawkarrow Potion	1	10	10
4910	Elementalist's Gift	486	Reinforcement Potion	10	20	100
4988	Lowest Alchemy Box	7394	Large Recovery Potion	10	25	3000
4988	Lowest Alchemy Box	6273	Extra-large Mana Potion	5	10	3000
4988	Lowest Alchemy Box	1127	Large Healing Potion	5	10	3000
4988	Lowest Alchemy Box	11782	Archondrite	1	1	990
4988	Lowest Alchemy Box	12592	Fragment of Ashtal	1	1	1
4988	Lowest Alchemy Box	11016	Scion Prayer Stone	1	1	1
4989	Low Alchemy Box	7394	Large Recovery Potion	10	25	2700
4989	Low Alchemy Box	6273	Extra-large Mana Potion	5	10	2700
4989	Low Alchemy Box	11782	Archondrite	1	1	1960
4989	Low Alchemy Box	12592	Fragment of Ashtal	1	1	1
4989	Low Alchemy Box	11016	Scion Prayer Stone	1	1	1
4989	Low Alchemy Box	1127	Large Healing Potion	1	1	2700
4990	Beginner Alchemy Box	7394	Large Recovery Potion	10	25	2500
4990	Beginner Alchemy Box	6273	Extra-large Mana Potion	5	10	2500
4990	Beginner Alchemy Box	1127	Large Healing Potion	5	10	2500
4990	Beginner Alchemy Box	11782	Archondrite	1	1	2480
4990	Beginner Alchemy Box	12592	Fragment of Ashtal	1	1	1
4990	Beginner Alchemy Box	11016	Scion Prayer Stone	1	1	1
4991	Intermediate Alchemy Box	11782	Archondrite	1	1	2960
4991	Intermediate Alchemy Box	7394	Large Recovery Potion	10	25	2400
4991	Intermediate Alchemy Box	6273	Extra-large Mana Potion	5	10	2300
4991	Intermediate Alchemy Box	1127	Large Healing Potion	5	10	2300
4991	Intermediate Alchemy Box	12592	Fragment of Ashtal	1	1	1
4991	Intermediate Alchemy Box	11016	Scion Prayer Stone	1	1	1
4992	Advanced Alchemy Box	11782	Archondrite	1	1	3420
4992	Advanced Alchemy Box	7394	Large Recovery Potion	10	25	2300
4992	Advanced Alchemy Box	6273	Extra-large Mana Potion	20	30	2100
4992	Advanced Alchemy Box	1127	Large Healing Potion	5	10	2100
4992	Advanced Alchemy Box	12592	Fragment of Ashtal	1	1	1
4992	Advanced Alchemy Box	11016	Scion Prayer Stone	1	1	1
4993	Expert Alchemy Box	11782	Archondrite	1	1	3800
4993	Expert Alchemy Box	7394	Large Recovery Potion	10	25	2100
4993	Expert Alchemy Box	6273	Extra-large Mana Potion	20	30	2000
4993	Expert Alchemy Box	1127	Large Healing Potion	5	10	1900
4993	Expert Alchemy Box	12592	Fragment of Ashtal	1	1	1
4993	Expert Alchemy Box	11016	Scion Prayer Stone	1	1	1
4994	High Alchemy Box	11782	Archondrite	1	1	4750
4994	High Alchemy Box	7394	Large Recovery Potion	10	25	1700
4994	High Alchemy Box	6273	Extra-large Mana Potion	20	30	1700
4994	High Alchemy Box	1127	Large Healing Potion	5	10	1600
4994	High Alchemy Box	12592	Fragment of Ashtal	1	1	1
4994	High Alchemy Box	11016	Scion Prayer Stone	1	1	1
4995	Finest Alchemy Box	11782	Archondrite	1	1	5700
4995	Finest Alchemy Box	7394	Large Recovery Potion	10	25	1400
4995	Finest Alchemy Box	6273	Extra-large Mana Potion	20	30	1300
4995	Finest Alchemy Box	1127	Large Healing Potion	5	10	1300
4995	Finest Alchemy Box	12592	Fragment of Ashtal	1	1	1
4995	Finest Alchemy Box	11016	Scion Prayer Stone	1	1	1
4996	Legendary Alchemy Box	11782	Archondrite	1	1	6600
4996	Legendary Alchemy Box	7394	Large Recovery Potion	10	25	1000
4996	Legendary Alchemy Box	6273	Extra-large Mana Potion	20	30	1000
4996	Legendary Alchemy Box	1127	Large Healing Potion	5	10	1000
4996	Legendary Alchemy Box	12592	Fragment of Ashtal	1	1	1
4996	Legendary Alchemy Box	11016	Scion Prayer Stone	1	1	1
4997	Wise man's stone	11782	Archondrite	1	1	7500
4997	Wise man's stone	7394	Large Recovery Potion	10	25	700
4997	Wise man's stone	6273	Extra-large Mana Potion	20	30	700
4997	Wise man's stone	1127	Large Healing Potion	5	10	600
4997	Wise man's stone	12592	Fragment of Ashtal	1	1	1
4997	Wise man's stone	11016	Scion Prayer Stone	1	1	1
6053	Platinum treasure chest	6184	Extra-large Giant Potion+	1	2	1000
6053	Platinum treasure chest	6185	Extra-large Light Speed Potion+	1	2	1000
6053	Platinum treasure chest	6186	Extra-large Defence Potion+	1	2	1000
6053	Platinum treasure chest	6187	Extra-large Quickness Potion+	1	2	1000
6053	Platinum treasure chest	6188	Extra-large Evasion Potion+	1	2	1000
6053	Platinum treasure chest	6273	Extra-large Mana Potion	20	30	1000
6053	Platinum treasure chest	464	Attack Prayer Stone<Lv3>	1	3	250
6053	Platinum treasure chest	601	Stamina Buff Prayer Stone<Lv3>	1	3	250
6053	Platinum treasure chest	841	Spirit Uplift Prayer Stone<Lv3>	1	3	250
6053	Platinum treasure chest	1170	Physical Resistance Prayer Stone<Lv3>	1	3	250
6053	Platinum treasure chest	1173	Skill Block Prayer Stone<Lv3>	1	3	250
6053	Platinum treasure chest	604	Curse Removal Prayer Stone Lv 3	1	3	250
6053	Platinum treasure chest	607	Skill Awakening Prayer Stone Lv 3	1	3	250
6053	Platinum treasure chest	610	Conversion Prayer Stone Lv 3	1	3	250
6053	Platinum treasure chest	614	Mana Replenishment Prayer Stone<Lv3>	1	3	250
6053	Platinum treasure chest	617	Life Recovery Prayer Stone<Lv3>	1	3	250
6053	Platinum treasure chest	1862	Light Speed Prayer Stone<Lv3>	1	3	250
6053	Platinum treasure chest	1857	Quickness Prayer Stone<Lv3>	1	3	250
6053	Platinum treasure chest	6242	Wing Chest	1	1	50
6053	Platinum treasure chest	9141	Cloak Chest	1	1	50
6053	Platinum treasure chest	12109	Dimension Cloak Chest	1	1	50
