MonsterName	MonsterTID	ItemCount	ItemName	ItemTID	Min	Max	Rate
Girghan	1165	2		1872	1	1	500
Girghan	1165	2		1877	1	1	500
Girghan	1165	2		1882	1	1	500
Girghan	1165	2		1887	1	1	500
Girghan	1165	2		6076	1	1	500
Ankle Gnoll Centurion	1166	2		5009	1	1	20
Ankle Gnoll Centurion	1166	2		5019	1	1	30
Ankle Gnoll Centurion	1166	2		1857	1	1	500
Ankle Gnoll Centurion	1166	2		1862	1	1	500
Ankle Gnoll Centurion	1166	2		1892	1	1	500
Ankle Gnoll Centurion	1166	2		1867	1	1	500
Ankle Gnoll Centurion	1166	2		1872	1	1	500
Ankle Gnoll Centurion	1166	2		1877	1	1	500
Ankle Gnoll Centurion	1166	2		1882	1	1	500
Ankle Gnoll Centurion	1166	2		1887	1	1	500
Ankle Gnoll Centurion	1166	2		6076	1	1	500
Ramon Gnoll Centurion	1167	2		5009	1	1	20
Ramon Gnoll Centurion	1167	2		5019	1	1	30
Ramon Gnoll Centurion	1167	2		1857	1	1	500
Ramon Gnoll Centurion	1167	2		1862	1	1	500
Ramon Gnoll Centurion	1167	2		1892	1	1	500
Ramon Gnoll Centurion	1167	2		1867	1	1	500
Ramon Gnoll Centurion	1167	2		1872	1	1	500
Ramon Gnoll Centurion	1167	2		1877	1	1	500
Ramon Gnoll Centurion	1167	2		1882	1	1	500
Ramon Gnoll Centurion	1167	2		1887	1	1	500
Ramon Gnoll Centurion	1167	2		6076	1	1	500
Zirkah Gnoll Centurion	1168	2		5009	1	1	20
Zirkah Gnoll Centurion	1168	2		5019	1	1	30
Zirkah Gnoll Centurion	1168	2		1857	1	1	500
Zirkah Gnoll Centurion	1168	2		1862	1	1	500
Zirkah Gnoll Centurion	1168	2		1892	1	1	500
Zirkah Gnoll Centurion	1168	2		1867	1	1	500
Zirkah Gnoll Centurion	1168	2		1872	1	1	500
Zirkah Gnoll Centurion	1168	2		1877	1	1	500
Zirkah Gnoll Centurion	1168	2		1882	1	1	500
Zirkah Gnoll Centurion	1168	2		1887	1	1	500
Zirkah Gnoll Centurion	1168	2		6076	1	1	500
Tennial Guardian	1196	1		1857	1	1	500
Tennial Guardian	1196	1		1862	1	1	500
Tennial Guardian	1196	1		1892	1	1	500
Tennial Guardian	1196	1		1867	1	1	500
Tennial Guardian	1196	1		1872	1	1	500
Tennial Guardian	1196	1		1877	1	1	500
Tennial Guardian	1196	1		1882	1	1	500
Tennial Guardian	1196	1		1887	1	1	500
Tennial Guardian	1196	1		6076	1	1	500
Lamontel Guard	1197	1		1857	1	1	500
Lamontel Guard	1197	1		1862	1	1	500
Lamontel Guard	1197	1		1892	1	1	500
Lamontel Guard	1197	1		1867	1	1	500
Lamontel Guard	1197	1		1872	1	1	500
Lamontel Guard	1197	1		1877	1	1	500
Lamontel Guard	1197	1		1882	1	1	500
Lamontel Guard	1197	1		1887	1	1	500
Lamontel Guard	1197	1		6076	1	1	500
Kezan Heavy Infantry	1198	1		1857	1	1	500
Kezan Heavy Infantry	1198	1		1862	1	1	500
Kezan Heavy Infantry	1198	1		1892	1	1	500
Kezan Heavy Infantry	1198	1		1867	1	1	500
Kezan Heavy Infantry	1198	1		1872	1	1	500
Kezan Heavy Infantry	1198	1		1877	1	1	500
Kezan Heavy Infantry	1198	1		1882	1	1	500
Kezan Heavy Infantry	1198	1		1887	1	1	500
Kezan Heavy Infantry	1198	1		6076	1	1	500
Tennial Boss	1202	1		1857	1	1	500
Tennial Boss	1202	1		1862	1	1	500
Tennial Boss	1202	1		1892	1	1	500
Tennial Boss	1202	1		1867	1	1	500
Tennial Boss	1202	1		1872	1	1	500
Tennial Boss	1202	1		1877	1	1	500
Tennial Boss	1202	1		1882	1	1	500
Tennial Boss	1202	1		1887	1	1	500
Tennial Boss	1202	1		6076	1	1	500
Lamontel Commander	1203	1		1857	1	1	500
Lamontel Commander	1203	1		1862	1	1	500
Lamontel Commander	1203	1		1892	1	1	500
Lamontel Commander	1203	1		1867	1	1	500
Lamontel Commander	1203	1		1872	1	1	500
Lamontel Commander	1203	1		1877	1	1	500
Lamontel Commander	1203	1		1882	1	1	500
Lamontel Commander	1203	1		1887	1	1	500
Lamontel Commander	1203	1		6076	1	1	500
Kezan Commander	1204	1		1857	1	1	500
Kezan Commander	1204	1		1862	1	1	500
Kezan Commander	1204	1		1892	1	1	500
Kezan Commander	1204	1		1867	1	1	500
Kezan Commander	1204	1		1872	1	1	500
Kezan Commander	1204	1		1877	1	1	500
Kezan Commander	1204	1		1882	1	1	500
Kezan Commander	1204	1		1887	1	1	500
Kezan Commander	1204	1		6076	1	1	500
Ankle Canedog Commander	1205	1		1857	1	1	500
Ankle Canedog Commander	1205	1		1862	1	1	500
Ankle Canedog Commander	1205	1		1892	1	1	500
Ankle Canedog Commander	1205	1		1867	1	1	500
Ankle Canedog Commander	1205	1		1872	1	1	500
Ankle Canedog Commander	1205	1		1877	1	1	500
Ankle Canedog Commander	1205	1		1882	1	1	500
Ankle Canedog Commander	1205	1		1887	1	1	500
Ankle Canedog Commander	1205	1		6076	1	1	500
Lamon Canedog Commander	1206	1		1857	1	1	500
Lamon Canedog Commander	1206	1		1862	1	1	500
Lamon Canedog Commander	1206	1		1892	1	1	500
Lamon Canedog Commander	1206	1		1867	1	1	500
Lamon Canedog Commander	1206	1		1872	1	1	500
Lamon Canedog Commander	1206	1		1877	1	1	500
Lamon Canedog Commander	1206	1		1882	1	1	500
Lamon Canedog Commander	1206	1		1887	1	1	500
Lamon Canedog Commander	1206	1		6076	1	1	500
Zirkah Canedog Commander	1207	1		1857	1	1	500
Zirkah Canedog Commander	1207	1		1862	1	1	500
Zirkah Canedog Commander	1207	1		1892	1	1	500
Zirkah Canedog Commander	1207	1		1867	1	1	500
Zirkah Canedog Commander	1207	1		1872	1	1	500
Zirkah Canedog Commander	1207	1		1877	1	1	500
Zirkah Canedog Commander	1207	1		1882	1	1	500
Zirkah Canedog Commander	1207	1		1887	1	1	500
Zirkah Canedog Commander	1207	1		6076	1	1	500
Knight Leader	1213	2		5021	1	1	30
Knight Leader	1213	2		1857	1	1	500
Knight Leader	1213	2		1862	1	1	500
Knight Leader	1213	2		1892	1	1	500
Knight Leader	1213	2		1867	1	1	500
Knight Leader	1213	2		1872	1	1	500
Knight Leader	1213	2		1877	1	1	500
Knight Leader	1213	2		1882	1	1	500
Knight Leader	1213	2		1887	1	1	500
Knight Leader	1213	2		6076	1	1	500
Berserker Elite	1217	2		5021	1	1	30
Berserker Elite	1217	2		1857	1	1	500
Berserker Elite	1217	2		1862	1	1	500
Berserker Elite	1217	2		1892	1	1	500
Berserker Elite	1217	2		1867	1	1	500
Berserker Elite	1217	2		1872	1	1	500
Berserker Elite	1217	2		1877	1	1	500
Berserker Elite	1217	2		1882	1	1	500
Berserker Elite	1217	2		1887	1	1	500
Berserker Elite	1217	2		6076	1	1	500
Archer Captain	1221	2		5021	1	1	30
Archer Captain	1221	2		1857	1	1	500
Archer Captain	1221	2		1862	1	1	500
Archer Captain	1221	2		1892	1	1	500
Archer Captain	1221	2		1867	1	1	500
Archer Captain	1221	2		1872	1	1	500
Archer Captain	1221	2		1877	1	1	500
Archer Captain	1221	2		1882	1	1	500
Archer Captain	1221	2		1887	1	1	500
Archer Captain	1221	2		6076	1	1	500
Sorcerer Mage	1225	2		5021	1	1	30
Sorcerer Mage	1225	2		1857	1	1	500
Sorcerer Mage	1225	2		1862	1	1	500
Sorcerer Mage	1225	2		1892	1	1	500
Sorcerer Mage	1225	2		1867	1	1	500
Sorcerer Mage	1225	2		1872	1	1	500
Sorcerer Mage	1225	2		1877	1	1	500
Sorcerer Mage	1225	2		1882	1	1	500
Sorcerer Mage	1225	2		1887	1	1	500
Sorcerer Mage	1225	2		6076	1	1	500
Tower Knight	1229	2		5012	1	1	30
Tower Knight	1229	2		5022	1	1	30
Tower Knight	1229	2		1857	1	1	500
Tower Knight	1229	2		1862	1	1	500
Tower Knight	1229	2		1892	1	1	500
Tower Knight	1229	2		1867	1	1	500
Tower Knight	1229	2		1872	1	1	500
Tower Knight	1229	2		1877	1	1	500
Tower Knight	1229	2		1882	1	1	500
Tower Knight	1229	2		1887	1	1	500
Tower Knight	1229	2		6076	1	1	500
Divide Knight Lord	1233	2		5022	1	1	30
Divide Knight Lord	1233	2		1857	1	1	500
Divide Knight Lord	1233	2		1862	1	1	500
Divide Knight Lord	1233	2		1892	1	1	500
Divide Knight Lord	1233	2		1867	1	1	500
Divide Knight Lord	1233	2		1872	1	1	500
Divide Knight Lord	1233	2		1877	1	1	500
Divide Knight Lord	1233	2		1882	1	1	500
Divide Knight Lord	1233	2		1887	1	1	500
Divide Knight Lord	1233	2		6076	1	1	500
Blood Soul Berserker	1237	2		5012	1	1	30
Blood Soul Berserker	1237	2		5022	1	1	30
Blood Soul Berserker	1237	2		1857	1	1	500
Blood Soul Berserker	1237	2		1862	1	1	500
Blood Soul Berserker	1237	2		1892	1	1	500
Blood Soul Berserker	1237	2		1867	1	1	500
Blood Soul Berserker	1237	2		1872	1	1	500
Blood Soul Berserker	1237	2		1877	1	1	500
Blood Soul Berserker	1237	2		1882	1	1	500
Blood Soul Berserker	1237	2		1887	1	1	500
Blood Soul Berserker	1237	2		6076	1	1	500
Mystic Berserker Hero	1241	2		5022	1	1	30
Mystic Berserker Hero	1241	2		1857	1	1	500
Mystic Berserker Hero	1241	2		1862	1	1	500
Mystic Berserker Hero	1241	2		1892	1	1	500
Mystic Berserker Hero	1241	2		1867	1	1	500
Mystic Berserker Hero	1241	2		1872	1	1	500
Mystic Berserker Hero	1241	2		1877	1	1	500
Mystic Berserker Hero	1241	2		1882	1	1	500
Mystic Berserker Hero	1241	2		1887	1	1	500
Mystic Berserker Hero	1241	2		6076	1	1	500
Shadow Chain Archer	1245	2		5012	1	1	30
Shadow Chain Archer	1245	2		5022	1	1	30
Shadow Chain Archer	1245	2		1857	1	1	500
Shadow Chain Archer	1245	2		1862	1	1	500
Shadow Chain Archer	1245	2		1892	1	1	500
Shadow Chain Archer	1245	2		1867	1	1	500
Shadow Chain Archer	1245	2		1872	1	1	500
Shadow Chain Archer	1245	2		1877	1	1	500
Shadow Chain Archer	1245	2		1882	1	1	500
Shadow Chain Archer	1245	2		1887	1	1	500
Shadow Chain Archer	1245	2		6076	1	1	500
Phantom Archer Master	1249	2		5022	1	1	30
Phantom Archer Master	1249	2		1857	1	1	500
Phantom Archer Master	1249	2		1862	1	1	500
Phantom Archer Master	1249	2		1892	1	1	500
Phantom Archer Master	1249	2		1867	1	1	500
Phantom Archer Master	1249	2		1872	1	1	500
Phantom Archer Master	1249	2		1877	1	1	500
Phantom Archer Master	1249	2		1882	1	1	500
Phantom Archer Master	1249	2		1887	1	1	500
Phantom Archer Master	1249	2		6076	1	1	500
Keeper Staff Sorcerer	1253	2		5012	1	1	30
Keeper Staff Sorcerer	1253	2		5022	1	1	30
Keeper Staff Sorcerer	1253	2		1857	1	1	500
Keeper Staff Sorcerer	1253	2		1862	1	1	500
Keeper Staff Sorcerer	1253	2		1892	1	1	500
Keeper Staff Sorcerer	1253	2		1867	1	1	500
Keeper Staff Sorcerer	1253	2		1872	1	1	500
Keeper Staff Sorcerer	1253	2		1877	1	1	500
Keeper Staff Sorcerer	1253	2		1882	1	1	500
Keeper Staff Sorcerer	1253	2		1887	1	1	500
Keeper Staff Sorcerer	1253	2		6076	1	1	500
Chaos Sorcerer Master	1257	2		5022	1	1	30
Chaos Sorcerer Master	1257	2		1857	1	1	500
Chaos Sorcerer Master	1257	2		1862	1	1	500
Chaos Sorcerer Master	1257	2		1892	1	1	500
Chaos Sorcerer Master	1257	2		1867	1	1	500
Chaos Sorcerer Master	1257	2		1872	1	1	500
Chaos Sorcerer Master	1257	2		1877	1	1	500
Chaos Sorcerer Master	1257	2		1882	1	1	500
Chaos Sorcerer Master	1257	2		1887	1	1	500
Chaos Sorcerer Master	1257	2		6076	1	1	500
Rappontiff Motar	1293	1		5023	1	1	30
Zubus Crusher	1294	1		5014	1	1	30
Zubus Crusher	1294	1		5024	1	1	30
Zebus Scout	1297	1		5014	1	1	30
Blant Queen	1304	2		5021	1	1	30
Blant Queen	1304	2		1857	1	1	500
Blant Queen	1304	2		1862	1	1	500
Blant Queen	1304	2		1892	1	1	500
Blant Queen	1304	2		1867	1	1	500
Blant Queen	1304	2		1872	1	1	500
Blant Queen	1304	2		1877	1	1	500
Blant Queen	1304	2		1882	1	1	500
Blant Queen	1304	2		1887	1	1	500
Blant Queen	1304	2		6076	1	1	500
Player Bound	1308	1		5014	1	1	30
Player Bound	1308	1		5024	1	1	30
Creptil Lightning	1313	1		5023	1	1	30
Nekros net	1316	1		5014	1	1	30
Nekros net	1316	1		5024	1	1	30
Manarian	1321	1		1856	1	1	500
Manarian	1321	1		1861	1	1	500
Manarian	1321	1		1891	1	1	500
Manarian	1321	1		1866	1	1	500
Manarian	1321	1		1871	1	1	500
Manarian	1321	1		1876	1	1	500
Manarian	1321	1		1881	1	1	500
Manarian	1321	1		1886	1	1	500
Manarian	1321	1		6075	1	1	500
Urulka	1322	2		5009	1	1	20
Urulka	1322	2		1856	1	1	500
Urulka	1322	2		1861	1	1	500
Urulka	1322	2		1891	1	1	500
Urulka	1322	2		1866	1	1	500
Urulka	1322	2		1871	1	1	500
Urulka	1322	2		1876	1	1	500
Urulka	1322	2		1881	1	1	500
Urulka	1322	2		1886	1	1	500
Urulka	1322	2		6075	1	1	500
Lariane	1323	2		5009	1	1	20
Lariane	1323	2		5019	1	1	30
Lariane	1323	2		1857	1	1	500
Lariane	1323	2		1862	1	1	500
Lariane	1323	2		1892	1	1	500
Lariane	1323	2		1867	1	1	500
Lariane	1323	2		1872	1	1	500
Lariane	1323	2		1877	1	1	500
Lariane	1323	2		1882	1	1	500
Lariane	1323	2		1887	1	1	500
Lariane	1323	2		6076	1	1	500
Lidina	1324	2		5009	1	1	20
Lidina	1324	2		5019	1	1	30
Lidina	1324	2		1857	1	1	500
Lidina	1324	2		1862	1	1	500
Lidina	1324	2		1892	1	1	500
Lidina	1324	2		1867	1	1	500
Lidina	1324	2		1872	1	1	500
Lidina	1324	2		1877	1	1	500
Lidina	1324	2		1882	1	1	500
Lidina	1324	2		1887	1	1	500
Lidina	1324	2		6076	1	1	500
Letche	1325	2		5009	1	1	20
Letche	1325	2		5019	1	1	30
Letche	1325	2		1857	1	1	500
Letche	1325	2		1862	1	1	500
Letche	1325	2		1892	1	1	500
Letche	1325	2		1867	1	1	500
Letche	1325	2		1872	1	1	500
Letche	1325	2		1877	1	1	500
Letche	1325	2		1882	1	1	500
Letche	1325	2		1887	1	1	500
Letche	1325	2		6076	1	1	500
Dilan	1326	2		5007	1	1	20
Dilan	1326	2		5018	1	1	20
Dilan	1326	2		5021	1	1	40
Dilan	1326	2		5012	1	1	40
Dilan	1326	2		5013	1	1	40
Dilan	1326	2		5014	1	1	40
Dilan	1326	2		5024	1	1	40
Dilan	1326	2		5023	1	1	40
Dilan	1326	2		5009	1	1	40
Dilan	1326	2		6053	1	1	1500
Dilan	1326	2		4755	1	1	100000
Gunar	1327	2		5019	1	1	30
Gunar	1327	2		1857	1	1	500
Gunar	1327	2		1862	1	1	500
Gunar	1327	2		1892	1	1	500
Gunar	1327	2		1867	1	1	500
Gunar	1327	2		1872	1	1	500
Gunar	1327	2		1877	1	1	500
Gunar	1327	2		1882	1	1	500
Gunar	1327	2		1887	1	1	500
Gunar	1327	2		6076	1	1	500
Aigle	1328	2		5019	1	1	30
Aigle	1328	2		1857	1	1	500
Aigle	1328	2		1862	1	1	500
Aigle	1328	2		1892	1	1	500
Aigle	1328	2		1867	1	1	500
Aigle	1328	2		1872	1	1	500
Aigle	1328	2		1877	1	1	500
Aigle	1328	2		1882	1	1	500
Aigle	1328	2		1887	1	1	500
Aigle	1328	2		6076	1	1	500
Harupien	1329	1		1857	1	1	500
Harupien	1329	1		1862	1	1	500
Harupien	1329	1		1892	1	1	500
Harupien	1329	1		1867	1	1	500
Harupien	1329	1		1872	1	1	500
Harupien	1329	1		1877	1	1	500
Harupien	1329	1		1882	1	1	500
Harupien	1329	1		1887	1	1	500
Harupien	1329	1		6076	1	1	500
Hurricane Lin	1330	1		1857	1	1	500
Hurricane Lin	1330	1		1862	1	1	500
Hurricane Lin	1330	1		1892	1	1	500
Hurricane Lin	1330	1		1867	1	1	500
Hurricane Lin	1330	1		1872	1	1	500
Hurricane Lin	1330	1		1877	1	1	500
Hurricane Lin	1330	1		1882	1	1	500
Hurricane Lin	1330	1		1887	1	1	500
Hurricane Lin	1330	1		6076	1	1	500
Naxia	1331	1		1857	1	1	500
Naxia	1331	1		1862	1	1	500
Naxia	1331	1		1892	1	1	500
Naxia	1331	1		1867	1	1	500
Naxia	1331	1		1872	1	1	500
Naxia	1331	1		1877	1	1	500
Naxia	1331	1		1882	1	1	500
Naxia	1331	1		1887	1	1	500
Naxia	1331	1		6076	1	1	500
Tram	1332	1		1857	1	1	500
Tram	1332	1		1862	1	1	500
Tram	1332	1		1892	1	1	500
Tram	1332	1		1867	1	1	500
Tram	1332	1		1872	1	1	500
Tram	1332	1		1877	1	1	500
Tram	1332	1		1882	1	1	500
Tram	1332	1		1887	1	1	500
Tram	1332	1		6076	1	1	500
Drain	1333	2		5010	1	1	15
Drain	1333	2		1857	1	1	500
Drain	1333	2		1862	1	1	500
Drain	1333	2		1892	1	1	500
Drain	1333	2		1867	1	1	500
Drain	1333	2		1872	1	1	500
Drain	1333	2		1877	1	1	500
Drain	1333	2		1882	1	1	500
Drain	1333	2		1887	1	1	500
Drain	1333	2		6076	1	1	500
Wind Riner	1334	2		5010	1	1	15
Wind Riner	1334	2		1857	1	1	500
Wind Riner	1334	2		1862	1	1	500
Wind Riner	1334	2		1892	1	1	500
Wind Riner	1334	2		1867	1	1	500
Wind Riner	1334	2		1872	1	1	500
Wind Riner	1334	2		1877	1	1	500
Wind Riner	1334	2		1882	1	1	500
Wind Riner	1334	2		1887	1	1	500
Wind Riner	1334	2		6076	1	1	500
Windrunner	1335	2		5010	1	1	15
Windrunner	1335	2		1857	1	1	500
Windrunner	1335	2		1862	1	1	500
Windrunner	1335	2		1892	1	1	500
Windrunner	1335	2		1867	1	1	500
Windrunner	1335	2		1872	1	1	500
Windrunner	1335	2		1877	1	1	500
Windrunner	1335	2		1882	1	1	500
Windrunner	1335	2		1887	1	1	500
Windrunner	1335	2		6076	1	1	500
Walaya Bodyguards	1336	2		5010	1	1	15
Walaya Bodyguards	1336	2		1857	1	1	500
Walaya Bodyguards	1336	2		1862	1	1	500
Walaya Bodyguards	1336	2		1892	1	1	500
Walaya Bodyguards	1336	2		1867	1	1	500
Walaya Bodyguards	1336	2		1872	1	1	500
Walaya Bodyguards	1336	2		1877	1	1	500
Walaya Bodyguards	1336	2		1882	1	1	500
Walaya Bodyguards	1336	2		1887	1	1	500
Walaya Bodyguards	1336	2		6076	1	1	500
Flying Steel	1337	2		5010	1	1	15
Flying Steel	1337	2		5020	1	1	30
Flying Steel	1337	2		1857	1	1	500
Flying Steel	1337	2		1862	1	1	500
Flying Steel	1337	2		1892	1	1	500
Flying Steel	1337	2		1867	1	1	500
Flying Steel	1337	2		1872	1	1	500
Flying Steel	1337	2		1877	1	1	500
Flying Steel	1337	2		1882	1	1	500
Flying Steel	1337	2		1887	1	1	500
Flying Steel	1337	2		6076	1	1	500
Catasram	1338	2		451	1	1	100000
Faren	1339	2		5010	1	1	15
Faren	1339	2		5020	1	1	30
Faren	1339	2		1857	1	1	500
Faren	1339	2		1862	1	1	500
Faren	1339	2		1892	1	1	500
Faren	1339	2		1867	1	1	500
Faren	1339	2		1872	1	1	500
Faren	1339	2		1877	1	1	500
Faren	1339	2		1882	1	1	500
Faren	1339	2		1887	1	1	500
Faren	1339	2		6076	1	1	500
Daritown	1340	2		5010	1	1	15
Daritown	1340	2		5020	1	1	30
Daritown	1340	2		1857	1	1	500
Daritown	1340	2		1862	1	1	500
Daritown	1340	2		1892	1	1	500
Daritown	1340	2		1867	1	1	500
Daritown	1340	2		1872	1	1	500
Daritown	1340	2		1877	1	1	500
Daritown	1340	2		1882	1	1	500
Daritown	1340	2		1887	1	1	500
Daritown	1340	2		6076	1	1	500
Cuirinia	1341	2		5020	1	1	30
Cuirinia	1341	2		1857	1	1	500
Cuirinia	1341	2		1862	1	1	500
Cuirinia	1341	2		1892	1	1	500
Cuirinia	1341	2		1867	1	1	500
Cuirinia	1341	2		1872	1	1	500
Cuirinia	1341	2		1877	1	1	500
Cuirinia	1341	2		1882	1	1	500
Cuirinia	1341	2		1887	1	1	500
Cuirinia	1341	2		6076	1	1	500
Wind Hawk	1342	2		5020	1	1	30
Wind Hawk	1342	2		1857	1	1	500
Wind Hawk	1342	2		1862	1	1	500
Wind Hawk	1342	2		1892	1	1	500
Wind Hawk	1342	2		1867	1	1	500
Wind Hawk	1342	2		1872	1	1	500
Wind Hawk	1342	2		1877	1	1	500
Wind Hawk	1342	2		1882	1	1	500
Wind Hawk	1342	2		1887	1	1	500
Wind Hawk	1342	2		6076	1	1	500
Big Hit Ghoul	1343	2		5020	1	1	30
Big Hit Ghoul	1343	2		1857	1	1	500
Big Hit Ghoul	1343	2		1862	1	1	500
Big Hit Ghoul	1343	2		1892	1	1	500
Big Hit Ghoul	1343	2		1867	1	1	500
Big Hit Ghoul	1343	2		1872	1	1	500
Big Hit Ghoul	1343	2		1877	1	1	500
Big Hit Ghoul	1343	2		1882	1	1	500
Big Hit Ghoul	1343	2		1887	1	1	500
Big Hit Ghoul	1343	2		6076	1	1	500
Zefiran	1344	2		5020	1	1	30
Zefiran	1344	2		1857	1	1	500
Zefiran	1344	2		1862	1	1	500
Zefiran	1344	2		1892	1	1	500
Zefiran	1344	2		1867	1	1	500
Zefiran	1344	2		1872	1	1	500
Zefiran	1344	2		1877	1	1	500
Zefiran	1344	2		1882	1	1	500
Zefiran	1344	2		1887	1	1	500
Zefiran	1344	2		6076	1	1	500
Tartan	1345	2		5020	1	1	30
Tartan	1345	2		1857	1	1	500
Tartan	1345	2		1862	1	1	500
Tartan	1345	2		1892	1	1	500
Tartan	1345	2		1867	1	1	500
Tartan	1345	2		1872	1	1	500
Tartan	1345	2		1877	1	1	500
Tartan	1345	2		1882	1	1	500
Tartan	1345	2		1887	1	1	500
Tartan	1345	2		6076	1	1	500
Wild Buster	1346	1		1857	1	1	500
Wild Buster	1346	1		1862	1	1	500
Wild Buster	1346	1		1892	1	1	500
Wild Buster	1346	1		1867	1	1	500
Wild Buster	1346	1		1872	1	1	500
Wild Buster	1346	1		1877	1	1	500
Wild Buster	1346	1		1882	1	1	500
Wild Buster	1346	1		1887	1	1	500
Wild Buster	1346	1		6076	1	1	500
Dark Wing	1347	2		5011	1	1	30
Dark Wing	1347	2		1857	1	1	500
Dark Wing	1347	2		1862	1	1	500
Dark Wing	1347	2		1892	1	1	500
Dark Wing	1347	2		1867	1	1	500
Dark Wing	1347	2		1872	1	1	500
Dark Wing	1347	2		1877	1	1	500
Dark Wing	1347	2		1882	1	1	500
Dark Wing	1347	2		1887	1	1	500
Dark Wing	1347	2		6076	1	1	500
Aralman Guard	1348	2		5011	1	1	30
Aralman Guard	1348	2		1857	1	1	500
Aralman Guard	1348	2		1862	1	1	500
Aralman Guard	1348	2		1892	1	1	500
Aralman Guard	1348	2		1867	1	1	500
Aralman Guard	1348	2		1872	1	1	500
Aralman Guard	1348	2		1877	1	1	500
Aralman Guard	1348	2		1882	1	1	500
Aralman Guard	1348	2		1887	1	1	500
Aralman Guard	1348	2		6076	1	1	500
Aralman Soldier	1349	2		5011	1	1	30
Aralman Soldier	1349	2		1857	1	1	500
Aralman Soldier	1349	2		1862	1	1	500
Aralman Soldier	1349	2		1892	1	1	500
Aralman Soldier	1349	2		1867	1	1	500
Aralman Soldier	1349	2		1872	1	1	500
Aralman Soldier	1349	2		1877	1	1	500
Aralman Soldier	1349	2		1882	1	1	500
Aralman Soldier	1349	2		1887	1	1	500
Aralman Soldier	1349	2		6076	1	1	500
Aralman	1350	2		5011	1	1	30
Aralman	1350	2		1857	1	1	500
Aralman	1350	2		1862	1	1	500
Aralman	1350	2		1892	1	1	500
Aralman	1350	2		1867	1	1	500
Aralman	1350	2		1872	1	1	500
Aralman	1350	2		1877	1	1	500
Aralman	1350	2		1882	1	1	500
Aralman	1350	2		1887	1	1	500
Aralman	1350	2		6076	1	1	500
Black Hart Rider	1352	2		5014	1	1	30
Ogre Boss	1357	2		451	1	1	100000
Ruin Warrior	1360	2		5014	1	1	30
Ruin Warrior	1360	2		5024	1	1	30
Mirage	1363	2		451	1	1	100000
Watcher	1385	2		4800	1	1	100
Watcher	1385	2		6053	1	1	250
Watcher	1385	2		588	1	1	100
Watcher	1385	2		1831	1	1	100
Watcher	1385	2		589	1	1	100
Watcher	1385	2		5013	1	1	30
Watcher	1385	2		5023	1	1	30
Arctic Wretch	1387	2		4800	1	1	100
Arctic Wretch	1387	2		6053	1	1	250
Arctic Wretch	1387	2		588	1	1	100
Arctic Wretch	1387	2		1831	1	1	100
Arctic Wretch	1387	2		589	1	1	100
Arctic Wretch	1387	2		5013	1	1	30
Arctic Wretch	1387	2		5023	1	1	30
Silfiend	1388	2		4800	1	1	100
Silfiend	1388	2		6053	1	1	250
Silfiend	1388	2		588	1	1	100
Silfiend	1388	2		1831	1	1	100
Silfiend	1388	2		589	1	1	100
Silfiend	1388	2		5023	1	1	30
Faren Servants	1389	2		5010	1	1	15
Faren Servants	1389	2		5020	1	1	30
Faren Servants	1389	2		1857	1	1	500
Faren Servants	1389	2		1862	1	1	500
Faren Servants	1389	2		1892	1	1	500
Faren Servants	1389	2		1867	1	1	500
Faren Servants	1389	2		1872	1	1	500
Faren Servants	1389	2		1877	1	1	500
Faren Servants	1389	2		1882	1	1	500
Faren Servants	1389	2		1887	1	1	500
Faren Servants	1389	2		6076	1	1	500
Rodam Defender	1390	2		5010	1	1	15
Rodam Defender	1390	2		5020	1	1	30
Rodam Defender	1390	2		1857	1	1	500
Rodam Defender	1390	2		1862	1	1	500
Rodam Defender	1390	2		1892	1	1	500
Rodam Defender	1390	2		1867	1	1	500
Rodam Defender	1390	2		1872	1	1	500
Rodam Defender	1390	2		1877	1	1	500
Rodam Defender	1390	2		1882	1	1	500
Rodam Defender	1390	2		1887	1	1	500
Rodam Defender	1390	2		6076	1	1	500
Teslon Mantis	1393	2		5014	1	1	30
Teslon Mantis	1393	2		5024	1	1	30
Teslon Mantis	1393	2		4801	1	1	1600
Teslon Mantis	1393	2		4800	1	1	2500
Teslon Mantis	1393	2		6053	1	1	250
Teslon Mantis	1393	2		591	1	1	100
Teslon Mantis	1393	2		1849	1	1	100
Teslon Mantis	1393	2		592	1	1	100
Deathmute	1394	2		4800	1	1	100
Deathmute	1394	2		6053	1	1	250
Deathmute	1394	2		588	1	1	100
Deathmute	1394	2		1831	1	1	100
Deathmute	1394	2		589	1	1	100
Deathmute	1394	2		5023	1	1	30
Invader Squad Captain [CF ToD]	1508	4		14541	5	5	100000
Invader Squad Captain [CF ToD]	1508	4		6482	1	1	100000
Invader Squad Captain [CF ToD]	1508	4		14542	1	1	100000
Invader Squad Captain [CF ToD]	1508	4		14531	3	3	100000
Balloondog Clover	1509	2		5019	1	1	30
Balloondog Clover	1509	2		1857	1	1	500
Balloondog Clover	1509	2		1862	1	1	500
Balloondog Clover	1509	2		1892	1	1	500
Balloondog Clover	1509	2		1867	1	1	500
Balloondog Clover	1509	2		1872	1	1	500
Balloondog Clover	1509	2		1877	1	1	500
Balloondog Clover	1509	2		1882	1	1	500
Balloondog Clover	1509	2		1887	1	1	500
Balloondog Clover	1509	2		6076	1	1	500
Balloondog Clover	1509	2		7392	1	1	30000
